Anschrift,Ortskürzel,Streckennummer,Servicebezirk,Standortart,Ort_Lat,Ort_Lon,
M 3/4 F 5605 Ri.BTS Bln.Biesdorfer Kreuz,M 3/4 F 5605001,6078  (Berlin Wriezener Gbf - Küstrin-Kietz Grenzbf (DB-Grenze)),Berlin Nord 1T020. Berlin Nord 1T020. Serviceteam,Mehrraum-Gebäudestandort,52.5194081532872,13.5363206388507,
M 3/4 F 6102 Ri.Münster Sudmühle Stw BTS,M 3/4 F 6102001,,W-ESN-S1 (5S010). Hagen-Nord. Servicebezirk,Mehrraum-Gebäudestandort,51.9884155666741,7.67482622247619,
M 3/4 F 6114 Ri BTS Huttrop Parkfriedhof,M 3/4 F 6114001,,W-ESN-S1 (5S010). Hagen-Nord. Servicebezirk,Mehrraum-Gebäudestandort,51.4531279961051,7.05063260756551,
M 3/4 F 6324 Ri. BTS Danndorf,M 3/4 F 6324001,,N-HAN-S2 (3S020). Braunschweig. Servicebezirk,Mehrraum-Gebäudestandort,52.432047369636,10.9216613589689,
M 3/4 F 7110 Ri. BTS Rohrbach/Obb,M 3/4 F 7110001,,S-MUE-S2 (8S020). Nürnberg. Servicebezirk,Mehrraum-Gebäudestandort,48.2983247562945,12.5511102417182,
M 3/4 F 7203 Ri. BTS Hattingen Kuppelstelle,M 3/4 F 7203001,4661  (Tuttlingen. W 1 - Hattingen (Baden). W 26),Ulm 4T050. Ulm 4T050. Serviceteam,Mehrraum-Gebäudestandort,47.9306145077553,8.77110482527383,
M 3/4 F 7408 Ri. BTS Anwanden,M 3/4 F 7408001,,Nürnberg 4T110. Nürnberg 4T110. Serviceteam,Mehrraum-Gebäudestandort,49.3850866106286,10.8488537326462,
F 5101 M 30/31 Ri. BTS 20104 Gröbern,M 30/31 F 5101001,6363  (Leipzig Hbf. Gl 5021 - Dresden-Neustadt. Gl 16),Dresden 1T100. Dresden 1T100. Serviceteam,Mehrraum-Gebäudestandort,51.1966605821262,13.5289969533485,
M 30/31 F 6309 Ri. BTS Helleberg Nord,M 30/31 F 6309001,,N-HAN-S1 (3S010). Hannover. Servicebezirk,Mehrraum-Gebäudestandort,51.8997507351555,9.99767955145878,
M 26/27 F 7016 Ri. BTS Kehre Tu.,M 30/31 F 7016002,,Saarbrücken 3T130. Saarbrücken 3T130. Serviceteam,Mehrraum-Gebäudestandort,49.4318303496571,7.97957901428796,
M 31 F 7101 Ri. BTS Augsburg 17643,M 31 F 7101001,,S-MUE-S2 (8S020). Nürnberg. Servicebezirk,Mehrraum-Gebäudestandort,48.3537105636075,10.9403793353228,
F 6209 M 31/32 Ri. BTS Düsseldorf Eller,M 31/32 F 6209001,2324  (Mülheim (Ruhr)-Speldorf. W 3 - Niederlahnstein. Streckenw. 2),Düsseldorf 3T060. Düsseldorf 3T060. Serviceteam,Mehrraum-Gebäudestandort,51.2026421375864,6.85233684794219,
M 31/32 F 6209 Ri. Stw Hf BTS Hilden,M 31/32 F 6209002,2324  (Mülheim (Ruhr)-Speldorf. W 3 - Niederlahnstein. Streckenw. 2),Düsseldorf 3T060. Düsseldorf 3T060. Serviceteam,Mehrraum-Gebäudestandort,51.1651162975809,6.92318064316609,
M 31/32 F 6309 Ri. BTS Wadenberg Nord,M 31/32 F 6309001,,N-HAN-S2 (3S020). Braunschweig. Servicebezirk,Mehrraum-Gebäudestandort,51.8760196673131,9.98954116116462,
M 31/32 F 7033 Ri. BTS Schlierb.Ziegelh.,M 31/32 F 7033001,,Karlsruhe 4T030. Karlsruhe 4T030. Serviceteam,Mehrraum-Gebäudestandort,49.4156550390612,8.76016310400654,
M 32/33 F 6202 Ri. BTS Fornich BK,M 32/33 F 6202001,,W-ESB-S2 (6S020). Mainz. Servicebezirk,Mehrraum-Gebäudestandort,50.4734302576431,7.34403678984328,
M 32/33 F 7016 Ri. BTS Heiligenberg Tun.,M 32/33 F 7016001,,Saarbrücken 3T130. Saarbrücken 3T130. Serviceteam,Mehrraum-Gebäudestandort,49.4300057902999,7.83429747873415,
M 32/33 F 7201 Ri. BTS Geislingen,M 32/33 F 7201001,,Ulm 4T050. Ulm 4T050. Serviceteam,Mehrraum-Gebäudestandort,48.5837053509265,9.86926747079191,
F 7401 M 32/33 Ri. BTS Neumarkt 21332,M 32/33 F 7401001,,S-MUE-S4 (8S040). Würzburg. Servicebezirk,Mehrraum-Gebäudestandort,49.2170117603269,11.4805856397608,
M 33/34 F 6105 Ri. BTS Dülmen Stw Fm-R,M 33/34 F 6105001,2200  (Wanne-Eickel Hbf. W 74 --Bremen Hbf-- - Hamburg Hbf. W 472),Münster 3T110. Münster 3T110. Serviceteam,Mehrraum-Gebäudestandort,51.8276410789121,7.29573808714838,
M 33/34 F 7033 Ri. BTS Heidelb. Karlstor,M 33/34 F 7033001,,Karlsruhe 4T030. Karlsruhe 4T030. Serviceteam,Mehrraum-Gebäudestandort,49.4153993290286,8.72200393619964,
M 34/35 F 7033 Ri. BTS Heidelb. Königsst,M 34/35 F 7033001,,Karlsruhe 4T030. Karlsruhe 4T030. Serviceteam,Mehrraum-Gebäudestandort,49.3893710432274,8.68990119040824,
M 35/36 F 7206 Ri. BTS Meckenbeuren,M 35/36 F 7206001,,Ulm 4T050. Ulm 4T050. Serviceteam,Mehrraum-Gebäudestandort,47.7171011311247,9.55865659600403,
M 35/36 F 7305 Ri. BTS Neef,M 35/36 F 7305001,,W-ESB-S2 (6S020). Mainz. Servicebezirk,Mehrraum-Gebäudestandort,50.0909041765252,7.13927426307141,
M 35/36 F 7401 Ri. BTS Heng 19448,M 35/36 F 7401001,,S-MUE-S4 (8S040). Würzburg. Servicebezirk,Mehrraum-Gebäudestandort,49.2691065978189,11.4619724771771,
M 36/37 F 5117 Ri. BTS Falkenau,M 36/37 F 5117001,6258  (Dresden Hbf. Gl 265 u. 266 - Abzw Werdau Bgdr Nmsp. W 6),Chemnitz 1T110. Chemnitz 1T110. Serviceteam,Mehrraum-Gebäudestandort,50.8492814407555,13.1094771615111,
M 36/37 F 6202 Ri. BTS Andernach,M 36/37 F 6202001,2630  (Köln Hbf --Koblenz-- - Bingen (Rhein) Hbf. W 166),Koblenz 3T120. Koblenz 3T120. Serviceteam,Mehrraum-Gebäudestandort,50.4285493294598,7.42960526113103,
M 36/37 F 6309 Ri. BTS Olxheim,M 36/37 F 6309001,,N-HAN-S2 (3S020). Braunschweig. Servicebezirk,Mehrraum-Gebäudestandort,51.8317037273582,9.9499117773877,
M 38 F 7101 Ri. BTS Diedorf,M 38 F 7101001,5302  (Augsburg Hbf - Ulm Hbf. W 267),S-MUE-S2 (8S020). Nürnberg. Servicebezirk,Mehrraum-Gebäudestandort,48.3547203330534,10.7749293776024,
M 38/39 F 6309 BTS Einbeck Salzderhelden,M 38/39 F 6309001,1732  (Hannover Bismarckstr. W 704 - Kassel Hbf),N-HAN-S2 (3S020). Braunschweig. Servicebezirk,Mehrraum-Gebäudestandort,51.7974914807904,9.9228025078682,
M 38/39 F 7201 Ri. BTS Lonsee,M 38/39 F 7201001,,Ulm 4T050. Ulm 4T050. Serviceteam,Mehrraum-Gebäudestandort,48.5250944981979,9.94413366217469,
M 38/39 F 7303 Ri. BTS Ensdorf,M 38/39 F 7303001,,Saarbrücken 3T130. Saarbrücken 3T130. Serviceteam,Mehrraum-Gebäudestandort,49.3024507164049,6.77598717696388,
M 38/39 F 7305 Ri. BTS Pünderich,M 38/39 F 7305001,,W-ESB-S2 (6S020). Mainz. Servicebezirk,Mehrraum-Gebäudestandort,50.0371248855543,7.11235890213718,
M 38/39 F 7401 Ri. BTS Burgthann 19449,M 38/39 F 7401001,,S-MUE-S3 (8S030). München Land. Servicebezirk,Mehrraum-Gebäudestandort,49.2970732029684,11.3630834588202,
M 38a F 7206 Ri. BTS Friedrichshafen,M 38A F 7206001,4500  (Ulm Hbf. W 104 - Friedrichshafen Stadt. W 262),Ulm 4T050. Ulm 4T050. Serviceteam,Mehrraum-Gebäudestandort,47.6570759745434,9.48949676171029,
M 39/40 F 6203 Ri. BTS Rehsiepen Abzw.,M 39/40 F 6203001,,W-ESN-S2 (5S020). Hagen-Süd. Servicebezirk,Mehrraum-Gebäudestandort,51.3524355642214,7.45192319172972,
M 3A F 6124 Ri. E.Dellwig HSTU BTS 12195,M 3A F 6124001,,W-ESN-S1 (5S010). Hagen-Nord. Servicebezirk,Mehrraum-Gebäudestandort,51.488840178118,6.92272024393582,
M 3A F 7205 Ri. BTS Böhringen-Rickelsh.,M 3a F 7205001,4000  (Mannheim - Konstanz Landesgrenze),Ulm 4T050. Ulm 4T050. Serviceteam,Mehrraum-Gebäudestandort,47.7487563053173,8.92635154032201,
M 4 F 7103 Ri. BTS Moosach,M 4 F 7103001,,S-MUE-S1 (8S010). München. Servicebezirk,Mehrraum-Gebäudestandort,48.1738718840209,11.499291563736,
M 4/5 F 5213 Ri. BTS Lpz.-Leutzsch,M 4/5 F 5213001,6367  (Leipzig Hbf. Gl 4 - Großkorbetha. W 211),Leipzig 1T090. Leipzig 1T090. Serviceteam,Mehrraum-Gebäudestandort,51.3544446617302,12.3057391223417,
M 4/5 F 5213 Ri. BTS Lpz.-Leutzsch,M 4/5 F 5213001,6367  (Leipzig Hbf. Gl 4 - Großkorbetha. W 211),Leipzig 1T090. Leipzig 1T090. Serviceteam,Mehrraum-Gebäudestandort,51.3544446617302,12.3057391223417,
M 4/5 F 5319 Ri. BTS Obersuhl,M 4/5 F 5319001,,W-ESB-S3 (6S030). Kassel. Servicebezirk,Mehrraum-Gebäudestandort,50.9501230915064,10.0273970932615,
M 4/5 F 5324 Ri. BTS Bischleben,M 4/5 F 5324002,6340  (Halle (Saale) Hbf. Gl 4W - Baunatal-Guntershausen. W 8),O-DRE-S3 (0S030). Erfurt. Servicebezirk,Mehrraum-Gebäudestandort,50.9320974811233,10.9875651696236,
M 4/5 F 6124 Ri. BTS Essen-Bergeborbeck,M 4/5 F 6124001,,W-ESN-S1 (5S010). Hagen-Nord. Servicebezirk,Mehrraum-Gebäudestandort,51.4808803820796,6.97412955174588,
M 4/5 F 6203 Ri. BTS Köln Mülheim Stw Mf,M 4/5 F 6203001,,W-ESN-S4 (5S040). Opladen Süd. Servicebezirk,Mehrraum-Gebäudestandort,50.9713834678021,7.01852877752312,
M 4/5 F 6216 Ri. BTS Erkrath Westl.,M 4/5 F 6216001,,W-ESN-S3 (5S030). Opladen-Nord. Servicebezirk,Mehrraum-Gebäudestandort,51.2214869064064,6.89398870525463,
M 4/5 F 7203 Ri. BTS Hattinger Tu.,M 4/5 F 7203001,,Ulm 4T050. Ulm 4T050. Serviceteam,Mehrraum-Gebäudestandort,47.9085380717599,8.77095257742365,
M 4/5 F 7206 Ri. BTS Einsingen Erbach,M 4/5 F 7206001,4500  (Ulm Hbf. W 104 - Friedrichshafen Stadt. W 262),Ulm 4T050. Ulm 4T050. Serviceteam,Mehrraum-Gebäudestandort,48.3407617909694,9.91125887678109,
M 4/5 F 7408 Ri. BTS Leutershausen,M 4/5 F 7408001,,S-MUE-S3 (8S030). München Land. Servicebezirk,Mehrraum-Gebäudestandort,49.2530577311208,10.2995917375054,
M 4/5 F 771787 Ri. BTS München Freimann,M 4/5 F 771787001,,S-MUE-S1 (8S010). München. Servicebezirk,Mehrraum-Gebäudestandort,48.1881021475234,11.6108176796946,
M 40/41 F 5101 Ri. BTS Weißig,M 40/41 F 5101001,6363  (Leipzig Hbf. Gl 5021 - Dresden-Neustadt. Gl 16),O-DRE-S1 (0S010). Dresden. Servicebezirk,Mehrraum-Gebäudestandort,51.2893642867994,13.4177381817169,
F 5501 M 40/41 Ri. BTS Helbra,M 40/41 F 5501001,,O-DRE-S3 (0S030). Erfurt. Servicebezirk,Mehrraum-Gebäudestandort,51.5584956168664,11.4688532129556,
M 40/41 F 6316 Ri. BTS Langwedel Etelsen,M 40/41 F 6316001,,N-HMB-S3 (2S030). Bremen. Servicebezirk,Mehrraum-Gebäudestandort,52.999662146347,9.1217404413464,
F 7201 M 40/41 Ri. BTS Westerstetten,M 40/41 F 7201001,4700  (Stuttgart Hbf - Neu-Ulm. W 643),Ulm 4T050. Ulm 4T050. Serviceteam,Mehrraum-Gebäudestandort,48.4786955521899,9.97602171304763,
M 41/42 F 7401 Ri. BTS Ochenbruck 19450,M 41/42 F 7401001,,S-MUE-S3 (8S030). München Land. Servicebezirk,Mehrraum-Gebäudestandort,49.3421409365988,11.3086624654673,
M 42/43 F 7305 Ri. BTS Kinderbeurer Tun.,M 42/43 F 7305001,,W-ESB-S2 (6S020). Mainz. Servicebezirk,Mehrraum-Gebäudestandort,50.0024015866585,7.0280806999513,
M 43 F 7101 Ri. BTS Mödishofen,M 43 F 7101001,5302  (Augsburg Hbf - Ulm Hbf. W 267),S-MUE-S2 (8S020). Nürnberg. Servicebezirk,Mehrraum-Gebäudestandort,48.3299444193491,10.6722811450652,
M 45/46 F 7303 Ri. BTS Luisenthal,M 43/44 F 6202001,,Saarbrücken 3T130. Saarbrücken 3T130. Serviceteam,Mehrraum-Gebäudestandort,49.2497500314932,6.90375421783732,
M 43/44 F 6202 Ri. BTS Koblenz-Lützel,M 43/44 F 6202002,,Koblenz 3T120. Koblenz 3T120. Serviceteam,Mehrraum-Gebäudestandort,50.3751932808708,7.59277505944708,
M 43/44 F 7201 Ri. BTS Beimerstetten,M 43/44 F 7201001,4700  (Stuttgart Hbf - Neu-Ulm. W 643),Ulm 4T050. Ulm 4T050. Serviceteam,Mehrraum-Gebäudestandort,48.4791419502172,9.97664939103634,
M 46 F 7101 Ri. BTS Dinkelscherben,M 46 F 7101001,5302  (Augsburg Hbf - Ulm Hbf. W 267),S-MUE-S2 (8S020). Nürnberg. Servicebezirk,Mehrraum-Gebäudestandort,48.3454166277899,10.5785382018465,
F 6316 M 47/48 Ri. BTS Bremen Mahndorf,M 47/48 F 6316001,1740  (Wunstorf. W 18 - DB-Grenze. (Bremerhaven-Seehafen)),Bremen 2T060. Bremen 2T060. Serviceteam,Mehrraum-Gebäudestandort,53.0389812159803,8.94620213122683,
M 47/48 F 7201 Ri. BTS Ulm,M 47/48 F 7201001,,Augsburg 4T070. Augsburg 4T070. Serviceteam,Mehrraum-Gebäudestandort,48.4161499667014,9.99504365778524,
M 47/48 F 7201 Ri. BTS Ulm Posten 109,M 47/48 F 7201002,,Augsburg 4T070. Augsburg 4T070. Serviceteam,Mehrraum-Gebäudestandort,48.4231875648871,9.98506111080253,
M 48/49 F 7303 Ri. BTS Saarbr. Gaskessel,M 48/49 F 7303001,,Saarbrücken 3T130. Saarbrücken 3T130. Serviceteam,Mehrraum-Gebäudestandort,49.2390494965641,6.97638615842226,
M 49/50 F 6510 Ri. BTS Sinn,M 49/50 F 6510001,,W-ESB-S1 (6S010). Frankfurt. Servicebezirk,Mehrraum-Gebäudestandort,50.708417281285,8.30442640128817,
M 5/6 F 5031.2 Ri. BTS Neugarten,M 5/6 F 5031.2001,,O-DRE-S5 (0S050). Magdeburg. Servicebezirk,Mehrraum-Gebäudestandort,52.5593227053361,12.864633211594,
M 5/6 F 5314 Ri. BTS Silberhausen,M 5/6 F 5314001,6296  (Gotha. Gl 105 - Leinefelde. Gl 6),O-DRE-S3 (0S030). Erfurt. Servicebezirk,Mehrraum-Gebäudestandort,51.3173203234001,10.3440231974725,
F 5327 M 5/6 Ri. BTS Stadtroda,M 5/6 F 5327001,6307  (Weimar. W 106 - Gera Hbf. W 245),Erfurt 1T120. Erfurt 1T120. Serviceteam,Mehrraum-Gebäudestandort,50.8677726518401,11.7264772754541,
M 5/6 F 6115 Ri. BTS Mülheim Hbf,M 5/6 F 6115001,2505  (Krefeld-Oppum --Duisburg-Hochfeld Süd-- - Bochum Nord. W 48),W-ESN-S3 (5S030). Opladen-Nord. Servicebezirk,Mehrraum-Gebäudestandort,51.4313266947367,6.8928352363362,
M 5/6 F 6119 Ri. BTS Wattenscheid,M 5/6 F 6119001,,W-ESN-S1 (5S010). Hagen-Nord. Servicebezirk,Mehrraum-Gebäudestandort,51.4729242554779,7.12994950747138,
M 5/6 F 6214 Ri. BTS Kleinenbroich,M 5/6 F 6214001,2550  (Aachen Hbf. W 25 --Arnsberg (W.)-- - Kassel Hbf),Aachen 3T100. Aachen 3T100. Serviceteam,Mehrraum-Gebäudestandort,51.1955173317011,6.54821213351856,
M 5/6 F 7222 Ri. BTS Ditzingen,M 5/6 F 7222001,,Stuttgart 4T010. Stuttgart 4T010. Serviceteam,Mehrraum-Gebäudestandort,48.8001267015864,9.00547336753311,
M 5/6 F 7408 Ri. BTS Clarsbach,M 5/6 F 7408001,,S-MUE-S3 (8S030). München Land. Servicebezirk,Mehrraum-Gebäudestandort,49.3753476840318,10.844010140135,
M 5/6.1 F 6319 Ri. BTS Hannover Misburg,M 5/6.1 F 6319001,1750  (Wunstorf. W 105 --Han-Linden-- - Lehrte. Stw Lnf. W 257),Hannover 2T010. Hannover 2T010. Serviceteam,Mehrraum-Gebäudestandort,52.3760845547821,9.87686078468563,
M 50/51 F 7305 Ri. BTS Sommerkopf,M 50/51 F 7305001,,W-ESB-S2 (6S020). Mainz. Servicebezirk,Mehrraum-Gebäudestandort,49.933870155368,6.88278662422537,
M 53 F 7101 Ri. BTS Jettingen,M 53 F 7101001,,S-MUE-S2 (8S020). Nürnberg. Servicebezirk,Mehrraum-Gebäudestandort,48.3991096836174,10.4449577571892,
M 54/55 F 6309 Ri. BTS Göttingen,M 54/55 F 6309001,1732  (Hannover Bismarckstr. W 704 - Kassel Hbf),N-HAN-S2 (3S020). Braunschweig. Servicebezirk,Mehrraum-Gebäudestandort,51.5440370253387,9.92711897820501,
M 55/56 F 7305 Ri. BTS Sehlem,M 55/56 F 7305001,,W-ESB-S2 (6S020). Mainz. Servicebezirk,Mehrraum-Gebäudestandort,49.906167765102,6.82310305133972,
F 6305 M 56/57 Ri. BTS Klein Süstedt,M 56/57 F 6305001,1720  (Lehrte. W 154 - Cuxhaven),Lüneburg 2T030. Lüneburg 2T030. Serviceteam,Mehrraum-Gebäudestandort,52.9310237635921,10.4867590780194,
M 58/59 F 6510 Ri. BTS Haiger Rodenbach,M 58/59 F 6510001,2800  (Hagen Hbf. W 11 - Haiger. W 97),W-ESB-S1 (6S010). Frankfurt. Servicebezirk,Mehrraum-Gebäudestandort,50.7742874858599,8.20517547791528,
M 59 F 7101 Ri. BTS Neuoffingen MMO,M 59 F 7101001,5302  (Augsburg Hbf - Ulm Hbf. W 267),S-MUE-S2 (8S020). Nürnberg. Servicebezirk,Mehrraum-Gebäudestandort,48.4875583527767,10.35477175917,
M 9 F 6118 Ri. BTS Duisburg Großenbaum,M 6 F 6118001,,Essen 3T050. Essen 3T050. Serviceteam,Mehrraum-Gebäudestandort,51.4304822112152,6.7723018898518,
M 6/7 F 5605 Ri. BTS Bln.Gehrenseestr.,M 6/7 F 5605001,,O-BLN-S1 (1S010). Berlin1. Servicebezirk,Mehrraum-Gebäudestandort,52.5550409952375,13.5259110739073,
M 6/7 F 6124 Ri.BTS Essen Katernberg Süd,M 6/7 F 6124001,,Essen 3T050. Essen 3T050. Serviceteam,Mehrraum-Gebäudestandort,51.4933984286307,7.04674448993026,
F 6125 M 6/7 Ri. BTS Lintorf,M 6/7 F 6125001,2324  (Mülheim (Ruhr)-Speldorf. W 3 - Niederlahnstein. Streckenw. 2),Essen 3T050. Essen 3T050. Serviceteam,Mehrraum-Gebäudestandort,51.3320278085025,6.82816487503093,
M 6/7 F 7033 Ri. BTS Kochendorf,M 6/7 F 7033001,,Würzburg 4T120. Würzburg 4T120. Serviceteam,Mehrraum-Gebäudestandort,49.2178192386733,9.21165555307488,
M 6/7 F 7042 Ri.Rheinfelden BSH ZBF BTS,M 6/7 F 7042001,4000  (Mannheim - Konstanz Landesgrenze),Freiburg 4T040. Freiburg 4T040. Serviceteam,Mehrraum-Gebäudestandort,47.5673279442703,7.8011036906787,
M 6/7 F 7203 Ri. BTS Talmühle,M 6/7 F 7203001,4250  (Offenburg. W 152 - Singen (Hohentwiel). W 73),Ulm 4T050. Ulm 4T050. Serviceteam,Mehrraum-Gebäudestandort,47.8824303555282,8.81400483593021,
F 6509 M 60/61 Ri. BTS Jühnde Leineb.N.,M 60/61 F 6509001,1733  (Hannover Hbf --Kassel-Wilhelmshöhe-- - Würzburg Hbf),N-HAN-S2 (3S020). Braunschweig. Servicebezirk,Mehrraum-Gebäudestandort,51.4805743967526,9.83716694599737,
M 60/61 F 6510 Ri.BTS Rudersd. Tun.Süd,M 60/61 F 6510001,,W-ESN-S2 (5S020). Hagen-Süd. Servicebezirk,Mehrraum-Gebäudestandort,50.8273461332589,8.1581903469017,
F 6509 M 61/62 Ri. BTS Jühnde Leineb.S.,M 61/62 F 6509001,1733  (Hannover Hbf --Kassel-Wilhelmshöhe-- - Würzburg Hbf),N-HAN-S2 (3S020). Braunschweig. Servicebezirk,Mehrraum-Gebäudestandort,51.4684725469576,9.82203251567605,
M 61/62 F 6510 Ri.BTS Rudersd. Tun.Nord,M 61/62 F 6510001,,W-ESN-S2 (5S020). Hagen-Süd. Servicebezirk,Mehrraum-Gebäudestandort,50.8273461753227,8.15819742853961,
M 62 F 7101 Ri. BTS Günzburg,M 62 F 7101001,5302  (Augsburg Hbf - Ulm Hbf. W 267),S-MUE-S2 (8S020). Nürnberg. Servicebezirk,Mehrraum-Gebäudestandort,48.4591154367234,10.2743075091357,
F 6509 M 62/63 Ri. BTS Jühnde Stw SFS,M 62/63 F 6509001,1733  (Hannover Hbf --Kassel-Wilhelmshöhe-- - Würzburg Hbf),N-HAN-S2 (3S020). Braunschweig. Servicebezirk,Mehrraum-Gebäudestandort,51.4501265320647,9.79944343809476,
M 62/63 F 6510 Ri. BTS Rudersdorf Bf,M 62/63 F 6510001,2800  (Hagen Hbf. W 11 - Haiger. W 97),W-ESN-S2 (5S020). Hagen-Süd. Servicebezirk,Mehrraum-Gebäudestandort,50.8390385383703,8.1442093179015,
M 63 F 7101 Ri. BTS Leipheim,M 63 F 7101001,5302  (Augsburg Hbf - Ulm Hbf. W 267),S-MUE-S2 (8S020). Nürnberg. Servicebezirk,Mehrraum-Gebäudestandort,48.453688100285,10.2242167022635,
M 63/64 F 6305 Ri. BTS Räber,M 63/64 F 6305001,,N-HAN-S1 (3S010). Hannover. Servicebezirk,Mehrraum-Gebäudestandort,52.8543646592392,10.3540022105688,
M 63/64 F 6509 Ri. BTS Rauenberg Nord Tu,M 63/64 F 6509001,,N-HAN-S2 (3S020). Braunschweig. Servicebezirk,Mehrraum-Gebäudestandort,51.4370245470449,9.78521646749201,
M 64.1/65 F 6510 Ri. BTS Niederdielfen,M 64/65 F 6510001,,W-ESN-S2 (5S020). Hagen-Süd. Servicebezirk,Mehrraum-Gebäudestandort,50.855391671468,8.09841506611846,
M 65/66 F 6305 Ri. BTS Unterlüß,M 65/66 F 6305001,1720  (Lehrte. W 154 - Cuxhaven),Lüneburg 2T030. Lüneburg 2T030. Serviceteam,Mehrraum-Gebäudestandort,52.8352010573656,10.2992861353511,
M 65/66 F 6509 Ri. BTS Rauenberg Süd Tu,M 65/66 F 6509001,,N-HAN-S2 (3S020). Braunschweig. Servicebezirk,Mehrraum-Gebäudestandort,51.4084171102176,9.72411797706945,
M 66/67 F 6509 Ri. BTS Muend.Tunnel Nord,M 66/67 F 6509001,1733  (Hannover Hbf --Kassel-Wilhelmshöhe-- - Würzburg Hbf),Braunschweig 2T020. Braunschweig 2T020. Serviceteam,Mehrraum-Gebäudestandort,51.4023046139353,9.70800918981024,
M 68 F 7101 Ri. BTS Nersingen,M 68 F 7101001,5302  (Augsburg Hbf - Ulm Hbf. W 267),S-MUE-S2 (8S020). Nürnberg. Servicebezirk,Mehrraum-Gebäudestandort,48.427396510703,10.1113222661641,
M 68/69 F 6509 Ri. BTS Muend.Tunnel Mitt,M 68/69 F 6509001,1733  (Hannover Hbf --Kassel-Wilhelmshöhe-- - Würzburg Hbf),Braunschweig 2T020. Braunschweig 2T020. Serviceteam,Mehrraum-Gebäudestandort,51.3909738508751,9.64024922863219,
M 6B F 6114 Ri. BTS Essen Eiberg 21279,M 6B F 6114001,,Essen 3T050. Essen 3T050. Serviceteam,Mehrraum-Gebäudestandort,51.4425454841721,7.11200554363715,
M 7 F 7103 Ri. BTS Feldmoching,M 7 F 7103001,,S-MUE-S1 (8S010). München. Servicebezirk,Mehrraum-Gebäudestandort,48.2108358968969,11.5412055043914,
M 7/8 F 5118 Ri. BTS Grüna,M 7/8 F 5118001,,O-DRE-S2 (0S020). Plauen. Servicebezirk,Mehrraum-Gebäudestandort,50.8112269432414,12.7979619336074,
M 7/8 F 5306 Ri. BTS Würchhausen,M 7/8 F 5306001,,O-DRE-S3 (0S030). Erfurt. Servicebezirk,Mehrraum-Gebäudestandort,51.0211753797888,11.6866637669857,
M 7/8 F 5306 Ri. BTS Würchhausen,M 7/8 F 5306001,,O-DRE-S3 (0S030). Erfurt. Servicebezirk,Mehrraum-Gebäudestandort,51.0211753797888,11.6866637669857,
M 7/8 F 5319 Ri. BTS Eichhorst West,M 7/8 F 5319001,,W-ESB-S3 (6S030). Kassel. Servicebezirk,Mehrraum-Gebäudestandort,50.9380049479646,9.92139432509894,
M 7/8 F 5327 Ri. BTS Zeitzgrund,M 7/8 F 5327001,6307  (Weimar. W 106 - Gera Hbf. W 245),O-DRE-S2 (0S020). Plauen. Servicebezirk,Mehrraum-Gebäudestandort,50.8763238096222,11.7633143605566,
M 7/8 F 5333 Ri. BTS Leißling,M 7/8 F 5333001,,O-DRE-S3 (0S030). Erfurt. Servicebezirk,Mehrraum-Gebäudestandort,51.162568994904,11.7964999791338,
M 7/8 F 5926 Ri. BTS Neddemin,M 7/8 F 5926001,6088  (Berlin-Gesundbrunnen. W 119 --Neubrandenbg-- - Stralsund),Neubrandenburg 1T050. Neubrandenburg 1T050. Serviceteam,Mehrraum-Gebäudestandort,53.6404103033971,13.2663075071631,
M 7/8 F 6102 Ri.Westbevern Stw Wf / BTS,M 7/8 F 6102001,,W-ESN-S1 (5S010). Hagen-Nord. Servicebezirk,Mehrraum-Gebäudestandort,52.0517406314675,7.77849443589314,
M 7/8 F 6203 Ri. BTS Leverkusen Schürhof,M 7/8 F 6203001,,W-ESN-S3 (5S030). Opladen-Nord. Servicebezirk,Mehrraum-Gebäudestandort,50.9937352308356,7.01841392044988,
F 6336 M 7/8 Ri. BTS Barsinghausen,M 7/8 F 6336001,1761  (Weetzen. W 3 - Haste (Han). W 3),Hannover 2T010. Hannover 2T010. Serviceteam,Mehrraum-Gebäudestandort,52.30525795581,9.46609111201686,
M 7/8 F 7222 Ri. BTS Leonberg,M 7/8 F 7222002,,Stuttgart 4T010. Stuttgart 4T010. Serviceteam,Mehrraum-Gebäudestandort,48.7989639623966,9.00117014355954,
M 7/8 F 7226 Ri. BTS Enzisweiler 17999,M 7/8 F 7226001,4530  (Friedrichshafen - Lindau-Aeschach),S-MUE-S2 (8S020). Nürnberg. Servicebezirk,Mehrraum-Gebäudestandort,47.5643207454578,9.66487833464615,
M 70/71 F 6509 Ri. BTS Muend.Tunnel Süd,M 70/71 F 6509001,1733  (Hannover Hbf --Kassel-Wilhelmshöhe-- - Würzburg Hbf),Braunschweig 2T020. Braunschweig 2T020. Serviceteam,Mehrraum-Gebäudestandort,51.3609224037294,9.57414135857214,
M 71/72 F 6509 Ri. BTS Lohberg Nord Tunn,M 71/72 F 6509001,,W-ESB-S3 (6S030). Kassel. Servicebezirk,Mehrraum-Gebäudestandort,51.3512009595192,9.54025489875523,
F 7101 M 72 Ri. BTS Neu-Ulm Uw,M 72 F 7101002,,Augsburg 4T070. Augsburg 4T070. Serviceteam,Mehrraum-Gebäudestandort,48.3935284083732,10.0037710473427,
